wgt,income,person
11332.002559748156,35.96633172947914,163
6533.246373732355,35.9705971156247,164
6533.246373732355,35.97205760544166,165
10869.47184302374,35.982460346631704,166
3656.8834791024024,35.98467188123614,167
10869.47184302374,35.989688823278996,168
10869.47184302374,35.99704010412097,169
6533.246373732355,36.005640861578286,170
11115.191286283587,36.00712835513987,171
11317.548474850517,36.014210861967875,172
11115.191286283587,36.01556593282148,173
10204.583937732395,36.02254196479917,174
4697.577591732334,36.03348397114314,175
9192.797994897739,36.04297601049766,176
3974.8733468504374,36.05413882080465,177
6533.246373732355,36.05476101511158,178
3902.6029223622472,36.05763916680589,179
8657.996853685134,36.06458428958431,180
10363.578871606413,36.06552416887134,181
11115.191286283587,36.07035968457349,182
4712.031676629973,36.07629751190543,183
3656.8834791024024,36.082627687137574,184
11201.915795669414,36.92688039862551,185
5304.649157433129,36.93088351986371,186
5116.746053763835,36.93911045724526,187
16593.28946248837,36.94464018987492,188
10594.84422996862,36.94522373899817,189
4856.572525606352,36.95205895807594,190
10594.84422996862,36.96942995861173,191
15538.141264960801,36.97047898499295,192
11332.002559748156,36.97108179461211,193
9091.619400614272,36.992760537425056,194
15538.141264960801,36.99919259506278,195
10609.298314866259,37.00165980076417,196
10609.298314866259,37.009220542246474,197
16593.28946248837,37.02246446018107,198
11115.191286283587,37.03908529635519,199
16593.28946248837,37.07066364120692,200
16593.28946248837,37.071820923499764,201
4697.577591732334,37.07751424293965,202
9091.619400614272,37.080194807006045,203
16593.28946248837,37.080704690376294,204
15538.141264960801,37.09568528132513,205
9091.619400614272,37.09593446645886,206
11115.191286283587,37.09815707248636,207
11332.002559748156,37.90878651677631,208
11317.548474850517,37.913547422457484,209
9351.792928771756,37.93477213717997,210
11332.002559748156,37.96033984683454,211
7443.853722283546,37.97029862892814,212
10594.84422996862,37.984278133371845,213
3974.8733468504374,38.00790914841927,214
10594.84422996862,38.02209994979203,215
11317.548474850517,38.022548145567995,216
10204.583937732395,38.02349447789602,217
9351.792928771756,38.02930353125557,218
10594.84422996862,38.03819871367887,219
10855.017758126103,38.043160199047996,220
10219.038022630033,38.04341410095803,221
11332.002559748156,38.04707520082593,222
10594.84422996862,38.06084750057198,223
10594.84422996862,38.08892876990139,224
9351.792928771756,38.09061907664873,225
11332.002559748156,38.935936704929915,226
11332.002559748156,39.01602949388325,227
11317.548474850517,39.083622535550965,228
11332.002559748156,39.92436203751713,229
5116.746053763835,39.93784743323922,230
9091.619400614272,39.93866292387247,231
9337.338843874119,39.952955182781444,232
10869.47184302374,39.96797564225271,233
9178.343910000101,39.97312365444377,234
10869.47184302374,39.98311014464125,235
10609.298314866259,39.98531617396511,236
2529.464857086642,39.987877243664116,237
9091.619400614272,40.0006355792284,238
10869.47184302374,40.00995891224593,239
4712.031676629973,40.023539629764855,240
16593.28946248837,40.03971216441132,241
16593.28946248837,40.04942282005213,242
4712.031676629973,40.05899506821297,243
9351.792928771756,40.06795866880566,244
10855.017758126103,40.9520528467372,245
11317.548474850517,41.078483059769496,246
10594.84422996862,41.91635991763324,247
10869.47184302374,41.93451970890165,248
11317.548474850517,41.93753965618089,249
10869.47184302374,41.96948579023592,250
10855.017758126103,41.99907658668235,251
2934.1792342205044,42.02095815986395,252
10869.47184302374,42.044676495343445,253
16593.28946248837,42.07754634069279,254
2948.6333191181425,42.09199129198678,255
11332.002559748156,42.09559849826619,256
10855.017758126103,42.90800228053704,257
3671.3375640000404,42.92419649916701,258
4697.577591732334,42.96285783755593,259
10594.84422996862,43.942240845551716,260
11201.915795669414,43.94804246304557,261
11187.461710771775,43.96659453865141,262
10855.017758126103,44.01887679584324,263
4856.572525606352,44.024338878504935,264
10594.84422996862,44.03633780251257,265
10594.84422996862,44.09148300345987,266
8137.649797370168,44.92196861607954,267
6937.9607508662175,44.96674402286298,268
8137.649797370168,44.973337861150505,269
10609.298314866259,44.98488096371293,270
11115.191286283587,45.079717859253286,271
10869.47184302374,45.90480813244358,272
10869.47184302374,45.94877958414145,273
11115.191286283587,45.955959643190724,274
10609.298314866259,45.96649433677085,275
10869.47184302374,45.970843833684924,276
11332.002559748156,45.98859102642164,277
4856.572525606352,45.989639443159106,278
2529.464857086642,45.997468777094035,279
11332.002559748156,46.004583278205246,280
11332.002559748156,46.0198674837593,281
5290.195072535491,46.03624388528988,282
4856.572525606352,46.044313297607005,283
5290.195072535491,46.06901012272574,284
10594.84422996862,46.938738954253495,285
3974.8733468504374,46.94407473085448,286
5102.291968866198,46.952602948853745,287
10594.84422996862,46.97861404628493,288
15538.141264960801,47.039024714333934,289
15552.595349858437,47.074109534313905,290
11201.915795669414,47.902604177733885,291
3656.8834791024024,48.00248507070355,292
8137.649797370168,48.02492047464475,293
11115.191286283587,48.03319443515502,294
11187.461710771775,48.053765731304885,295
10855.017758126103,48.09247607495636,296
16593.28946248837,48.9031275048852,297
3989.3274317480755,48.93679064558819,298
11187.461710771775,48.99321763855405,299
10869.47184302374,48.9965638758149,300
11115.191286283587,48.999479540809986,301
10204.583937732395,49.01113846129738,302
4697.577591732334,49.02559587918222,303
15538.141264960801,49.05072353519499,304
9091.619400614272,49.06687053726055,305
10609.298314866259,49.07932757241652,306
3656.8834791024024,49.093005618359896,307
3801.424328078782,49.90507564223371,308
7443.853722283546,49.92569164610468,309
9178.343910000101,49.926781250908974,310
4697.577591732334,49.9338781724684,311
10869.47184302374,49.936813245574015,312
4697.577591732334,49.939970592409374,313
11332.002559748156,49.94005988896824,314
10594.84422996862,49.951850132551044,315
11115.191286283587,49.95691232760437,316
10594.84422996862,49.958156605344264,317
7443.853722283546,49.96726818741299,318
11317.548474850517,49.973644285090266,319
5304.649157433129,49.97806600546464,320
11317.548474850517,49.98206792003475,321
4697.577591732334,49.982437257794665,322
10594.84422996862,49.98438707864843,323
3989.3274317480755,49.997533585643396,324
10609.298314866259,50.014389742352066,325
10869.47184302374,50.03277208488434,326
10594.84422996862,50.03917979551479,327
8123.19571247253,50.0404434713535,328
4697.577591732334,50.06359360865317,329
11187.461710771775,50.064399742567915,330
10609.298314866259,50.079353529494256,331
11129.645371181225,50.08376210583374,332
4712.031676629973,50.08479264052585,333
9713.145051212705,50.08693593749776,334
3902.6029223622472,50.098431688081476,335
11129.645371181225,50.90010097688064,336
5116.746053763835,50.906174928694966,337
10594.84422996862,50.918047746503724,338
11201.915795669414,50.92856638627127,339
10855.017758126103,50.962841138336806,340
11129.645371181225,50.97359075322747,341
10594.84422996862,51.01065325047821,342
4697.577591732334,51.047884969832374,343
11129.645371181225,51.089472110802305,344
10594.84422996862,51.099565090518446,345
9698.690966315067,51.94110973342322,346
3989.3274317480755,52.061415809439495,347
9178.343910000101,52.08452620590106,348
9178.343910000101,52.0867735572625,349
10594.84422996862,53.05865011508577,350
9091.619400614272,53.06139133204706,351
11317.548474850517,53.06572791370563,352
10869.47184302374,53.95429216790944,353
9337.338843874119,53.963863676786424,354
10869.47184302374,54.04765782058239,355
10594.84422996862,54.07708764411509,356
4712.031676629973,54.90782701545395,357
10869.47184302374,54.9309509345796,358
3656.8834791024024,54.934511865582316,359
10869.47184302374,54.93742834320292,360
10855.017758126103,54.94640606632456,361
3656.8834791024024,54.95690590632148,362
7458.307807181184,55.01872356715612,363
4712.031676629973,55.03483630735427,364
10855.017758126103,55.045263428101315,365
4697.577591732334,55.07929307371378,366
10855.017758126103,55.087730396864934,367
11332.002559748156,55.909553640941155,368
11317.548474850517,55.91156854648143,369
10204.583937732395,55.9125290600583,370
9510.787862645773,55.95514317220077,371
10594.84422996862,55.960571609064935,372
10594.84422996862,55.99057573718019,373
3974.8733468504374,56.00397790586576,374
11317.548474850517,56.02986277658492,375
9351.792928771756,56.05669231978245,376
11332.002559748156,56.075011069374156,377
10204.583937732395,56.09110397757031,378
10869.47184302374,56.9039345191326,379
4712.031676629973,56.908020676858726,380
11187.461710771775,56.93622366697527,381
10594.84422996862,56.98194061941467,382
9713.145051212705,57.0069392984733,383
4712.031676629973,57.035274208616464,384
7458.307807181184,57.050816624844444,385
4712.031676629973,57.07633286044002,386
7458.307807181184,57.099816349428146,387
3656.8834791024024,57.903973187832165,388
10594.84422996862,57.90455394750461,389
4697.577591732334,57.91757328142412,390
11332.002559748156,57.92472002813592,391
8123.19571247253,57.998235553409906,392
10594.84422996862,58.00956980157643,393
11332.002559748156,58.053629455715416,394
11115.191286283587,58.0702165032737,395
10594.84422996862,58.08827750873752,396
5102.291968866198,58.92993701961823,397
10855.017758126103,58.9581756553147,398
10869.47184302374,59.022796102892606,399
11317.548474850517,59.040565114608036,400
10869.47184302374,59.90735144773498,401
8137.649797370168,59.91766747264192,402
4697.577591732334,59.94477017712779,403
10594.84422996862,59.95168317309581,404
3974.8733468504374,59.98362318254076,405
10594.84422996862,59.9884896941483,406
2977.5414889134186,59.98918365491554,407
10855.017758126103,60.01769225536846,408
10869.47184302374,60.02082832455635,409
11332.002559748156,60.03077438194305,410
4712.031676629973,60.0356483028736,411
11332.002559748156,60.0370860978961,412
11129.645371181225,60.09246398895048,413
10869.47184302374,60.928806595923376,414
11332.002559748156,60.98175793681294,415
11332.002559748156,61.001880280906335,416
7443.853722283546,61.002493255026636,417
10869.47184302374,61.01858945256099,418
7443.853722283546,61.07212362280116,419
5304.649157433129,61.93741717603989,420
9091.619400614272,61.94637223314494,421
10869.47184302374,61.95242154072039,422
11332.002559748156,61.99255662341602,423
10855.017758126103,61.993540468346325,424
10594.84422996862,62.00230701952241,425
11115.191286283587,62.03689635065384,426
11129.645371181225,62.05948968315497,427
11115.191286283587,62.08866514423862,428
10869.47184302374,62.904939375072715,429
11115.191286283587,62.909548830520365,430
10855.017758126103,62.95940229999833,431
4697.577591732334,62.96660293098539,432
8137.649797370168,62.9768921399489,433
10855.017758126103,62.99889852488413,434
10869.47184302374,63.99581680297852,435
11317.548474850517,64.02679262375459,436
6388.705524755976,64.08816695478745,437
4712.031676629973,64.9018905845005,438
11332.002559748156,64.90566477649845,439
2991.995573811056,64.92007735753432,440
8123.19571247253,64.92544582281262,441
10869.47184302374,64.92796854791231,442
9510.787862645773,64.92880168231204,443
11115.191286283587,64.94990870277397,444
10869.47184302374,64.96137341125868,445
11332.002559748156,64.99176021935418,446
11332.002559748156,65.00260420772247,447
9091.619400614272,65.05073786089197,448
10609.298314866259,65.06666089813226,449
11332.002559748156,65.07895970912651,450
11332.002559748156,65.08094118856825,451
4697.577591732334,65.08447938496246,452
9337.338843874119,65.90594241255894,453
7443.853722283546,65.9159441959113,454
2948.6333191181425,65.92561810812913,455
11201.915795669414,65.93783864369615,456
11115.191286283587,65.98036218262277,457
7443.853722283546,65.98297238894739,458
7458.307807181184,65.98382634124718,459
9192.797994897739,65.98824862935581,460
7443.853722283546,66.02012547091581,461
10204.583937732395,66.02665103813634,462
10869.47184302374,66.02667144625448,463
9106.073485511912,66.02761911987326,464
11317.548474850517,66.03892362560146,465
9713.145051212705,66.04428388355299,466
11129.645371181225,66.04921637866646,467
11115.191286283587,66.0493231291417,468
5969.537062724475,66.05088772200979,469
10609.298314866259,66.05285534663126,470
11187.461710771775,66.05533954449929,471
4856.572525606352,66.07535631963984,472
11332.002559748156,66.90384789612145,473
10855.017758126103,66.90915730488487,474
9337.338843874119,66.92802811372094,475
11332.002559748156,66.93364222161472,476
9106.073485511912,66.95116610769182,477
9091.619400614272,66.96143826367333,478
11332.002559748156,66.97154320706613,479
11332.002559748156,67.06296417950652,480
10855.017758126103,67.96121064973995,481
11332.002559748156,68.05560101890005,482
15552.595349858437,68.08982959464193,483
10869.47184302374,69.0880837851204,484
11129.645371181225,69.90851984210312,485
10855.017758126103,69.93451596214436,486
8672.450938582771,69.93717140071094,487
15538.141264960801,69.938817479508,488
15538.141264960801,69.94022079003044,489
11187.461710771775,69.94628080721013,490
7443.853722283546,69.94896602663212,491
3974.8733468504374,69.9489871956408,492
10869.47184302374,69.94978018184193,493
4856.572525606352,69.97103394810111,494
10855.017758126103,69.98021318963728,495
10219.038022630033,69.99421965079382,496
4856.572525606352,70.023353753797707,497
11115.191286283587,70.03152516586707,498
10855.017758126103,70.03564554699696,499
7458.307807181184,70.04219259959646,500
10363.578871606413,70.05133064198307,501
11201.915795669414,70.05207352088765,502
10219.038022630033,70.05943080531434,503
11201.915795669414,70.06556528741494,504
5116.746053763835,70.06663916441612,505
10855.017758126103,70.07779487287625,506
4712.031676629973,70.08880577706732,507
15552.595349858437,70.09698526826688,508
9337.338843874119,70.9693361049518,509
10855.017758126103,70.98804174442776,510
9351.792928771756,71.0059538311325,511
7458.307807181184,71.06656764121726,512
9510.787862645773,71.09145392994397,513
2529.464857086642,71.0939355367329,514
15538.141264960801,71.91010407679714,515
11115.191286283587,71.93078465736471,516
11332.002559748156,71.9648021985311,517
7443.853722283546,72.00224300879054,518
10594.84422996862,72.00769546930678,519
11317.548474850517,72.06524164886214,520
10594.84422996862,72.0789467307739,521
11187.461710771775,72.92098487685435,522
9351.792928771756,72.97311811344699,523
10869.47184302374,73.90669754357077,524
10869.47184302374,73.92751598008908,525
11332.002559748156,73.93702359893359,526
10869.47184302374,73.98912750231102,527
10869.47184302374,74.0176033647731,528
11332.002559748156,74.01990247126669,529
15538.141264960801,74.91854583299718,530
11129.645371181225,74.91944953673519,531
11129.645371181225,74.92885849913583,532
3801.424328078782,74.93812773604877,533
11332.002559748156,74.95127315730788,534
11129.645371181225,74.96036496129818,535
10869.47184302374,74.96439496534876,536
11332.002559748156,74.97223127274773,537
11317.548474850517,74.98010705835186,538
11129.645371181225,74.9957858117763,539
11317.548474850517,75.01867180848494,540
10594.84422996862,75.01974436342717,541
4856.572525606352,75.02322740443051,542
3656.8834791024024,75.0235821728129,543
9106.073485511912,75.03023734027519,544
11332.002559748156,75.03681441647932,545
10855.017758126103,75.05969046866521,546
10869.47184302374,75.079465135606,547
9351.792928771756,75.0905992452521,548
6533.246373732355,75.09063570173457,549
10855.017758126103,75.09171547982842,550
9337.338843874119,75.09197121532634,551
3656.8834791024024,75.09412609967403,552
11332.002559748156,75.09558867798187,553
9091.619400614272,75.91243591187522,554
11115.191286283587,75.91815132512711,555
11332.002559748156,75.9210668861866,556
7458.307807181184,75.97490484155715,557
7458.307807181184,76.00342172076925,558
10594.84422996862,76.01065392820165,559
2529.464857086642,76.0217857577838,560
10855.017758126103,76.02857037088833,561
4697.577591732334,76.05787047962659,562
7443.853722283546,76.06129636880942,563
11129.645371181225,76.06821414213627,564
4697.577591732334,76.07652421668172,565
9091.619400614272,76.90117382747121,566
4712.031676629973,76.90592829417437,567
11115.191286283587,76.94181115040556,568
11332.002559748156,76.96252273623831,569
9510.787862645773,76.96676365109161,570
10855.017758126103,76.97376279369928,571
10204.583937732395,76.98327020569704,572
11201.915795669414,76.9876217241399,573
9091.619400614272,76.99182570818812,574
11115.191286283587,76.99838027739898,575
11115.191286283587,77.01950918221846,576
11115.191286283587,77.04087688298895,577
9106.073485511912,77.05410806778818,578
10609.298314866259,77.05905905100516,579
10594.84422996862,77.06618264131248,580
10594.84422996862,77.07503252662718,581
15538.141264960801,77.0809583355207,582
11115.191286283587,77.09855931606144,583
9496.333777748136,77.94716064790263,584
6330.889185165424,77.95152866649441,585
10855.017758126103,77.96639007083141,586
9510.787862645773,77.98616960919462,587
9178.343910000101,78.0418012585491,588
4697.577591732334,78.0486497828737,589
10594.84422996862,78.05346373510547,590
11317.548474850517,78.07543871509843,591
6330.889185165424,78.07802166389301,592
5116.746053763835,78.0974034767598,593
9337.338843874119,79.93438078374602,594
4856.572525606352,79.93756209407002,595
4712.031676629973,79.9682317162864,596
11332.002559748156,79.98913187179714,597
11332.002559748156,80.01740841572173,598
11115.191286283587,80.03838693313301,599
9337.338843874119,80.0434571815189,600
11115.191286283587,80.08127085743472,601
9713.145051212705,80.08364403028972,602
11129.645371181225,80.09786519710906,603
11332.002559748156,80.92790668583476,604
11332.002559748156,80.96683465749956,605
11332.002559748156,81.90384934833273,606
16593.28946248837,81.90655799219385,607
7443.853722283546,81.91126071340405,608
11187.461710771775,81.94189344868064,609
11332.002559748156,81.94391620396637,610
8137.649797370168,81.9758653911762,611
11187.461710771775,81.99173398078419,612
11129.645371181225,81.99699786519632,613
10869.47184302374,81.99761206880211,614
10204.583937732395,82.01605784851127,615
10204.583937732395,82.09472383488901,616
11317.548474850517,82.90495068291202,617
11115.191286283587,82.92071358142421,618
9510.787862645773,82.92138141314499,619
11332.002559748156,82.9489810750354,620
2529.464857086642,82.9576752084773,621
11201.915795669414,82.9628699353896,622
9178.343910000101,82.99372336515225,623
11332.002559748156,83.01260919896886,624
11187.461710771775,83.0304941327311,625
4697.577591732334,83.04650608273224,626
7458.307807181184,83.04780617775396,627
11115.191286283587,83.05755612342618,628
10869.47184302374,83.93719585416838,629
11317.548474850517,83.94305208888836,630
11332.002559748156,83.97221429268829,631
10204.583937732395,83.99024769505486,632
11332.002559748156,84.06131700011902,633
11332.002559748156,84.06487834020518,634
11317.548474850517,84.91615977911279,635
10869.47184302374,84.93073041592724,636
10855.017758126103,84.93893920187838,637
11332.002559748156,85.04382381313481,638
3974.8733468504374,85.05927907451988,639
9713.145051212705,85.91251831608824,640
11317.548474850517,85.94457766492852,641
10869.47184302374,85.9550034075044,642
11317.548474850517,85.99574079187587,643
10594.84422996862,86.01383278300054,644
9106.073485511912,86.05516748116352,645
11115.191286283587,86.0718075257726,646
9091.619400614272,86.07437490061857,647
10869.47184302374,86.92255386454053,648
11115.191286283587,86.9274622040335,649
11129.645371181225,86.9311752306763,650
10869.47184302374,86.95543425059877,651
10855.017758126103,86.9584039811045,652
11332.002559748156,86.95915305460804,653
10204.583937732395,86.96131992335431,654
8137.649797370168,86.97276402441784,655
11317.548474850517,86.9817816539202,656
10869.47184302374,87.03420758936554,657
11332.002559748156,87.03942949236371,658
11115.191286283587,87.04589955909178,659
8137.649797370168,87.06652031219565,660
11332.002559748156,87.07239893055521,661
11115.191286283587,87.07334058433771,662
11115.191286283587,87.07336794813163,663
11115.191286283587,87.08143927385099,664
11317.548474850517,87.08162185405381,665
11115.191286283587,87.08670825515874,666
11115.191286283587,87.90490964893252,667
11129.645371181225,87.95753932548686,668
11332.002559748156,87.9949162825942,669
10594.84422996862,88.02928704526275,670
5116.746053763835,88.03644600552506,671
11201.915795669414,88.09997037071734,672
11187.461710771775,88.90062579456716,673
10594.84422996862,88.94622483123094,674
11115.191286283587,88.98397902231663,675
10594.84422996862,89.0667821425479,676
11332.002559748156,89.08161872019991,677
9192.797994897739,89.9056613905821,678
11332.002559748156,89.91044419724494,679
10204.583937732395,89.93166834148579,680
11115.191286283587,89.94479653839953,681
10594.84422996862,89.95906287613325,682
4697.577591732334,90.00091935400852,683
10594.84422996862,90.03675495455973,684
11129.645371181225,90.03984623039142,685
11187.461710771775,90.04307981487364,686
7458.307807181184,90.04621055843309,687
10869.47184302374,90.0547998027876,688
4712.031676629973,90.06338887964375,689
5304.649157433129,90.06920936685056,690
11129.645371181225,90.07497279038652,691
9713.145051212705,90.0773357974831,692
11115.191286283587,90.09056520247832,693
9337.338843874119,90.09067873968743,694
10609.298314866259,90.90008341125213,695
10219.038022630033,90.95846088635736,696
11332.002559748156,90.99027313203551,697
10594.84422996862,91.02435005530715,698
10594.84422996862,91.02678987206892,699
10855.017758126103,91.06817379919812,700
9496.333777748136,91.07867004512809,701
5290.195072535491,91.08964581419714,702
11332.002559748156,91.90799848879688,703
9106.073485511912,91.91197410533205,704
11332.002559748156,91.95450418675318,705
11332.002559748156,91.95669241081923,706
11317.548474850517,91.98811037102715,707
9178.343910000101,91.98930363431573,708
10219.038022630033,91.99549318952486,709
9091.619400614272,92.07458141427487,710
10594.84422996862,92.90021044807509,711
10869.47184302374,92.94478672822007,712
11332.002559748156,92.95815486395732,713
10204.583937732395,92.97784411166795,714
10204.583937732395,92.99907139348798,715
9178.343910000101,93.02411226583645,716
9178.343910000101,93.09955377317965,717
11201.915795669414,93.96097348071635,718
10609.298314866259,94.04707572693005,719
4856.572525606352,94.90109164835886,720
3671.3375640000404,94.92141634756699,721
9178.343910000101,94.92907475442625,722
10855.017758126103,94.96774224909022,723
9178.343910000101,94.973887890111655,724
3974.8733468504374,94.98010081811807,725
11317.548474850517,94.99315412598662,726
3974.8733468504374,94.99600920695812,727
10594.84422996862,95.00265071485191,728
10609.298314866259,95.01365156844258,729
9192.797994897739,95.03291644956917,730
8137.649797370168,95.05406687865033,731
5116.746053763835,95.05670819883235,732
10869.47184302374,95.07606829688885,733
9351.792928771756,95.09719898984767,734
10869.47184302374,95.94557953006588,735
10869.47184302374,95.94809684371576,736
11332.002559748156,95.96955179562792,737
11317.548474850517,95.97459271992557,738
7443.853722283546,95.97508332114667,739
16593.28946248837,95.99920812589116,740
10869.47184302374,95.99966958248987,741
8123.19571247253,96.0718822482042,742
8137.649797370168,96.0759038802702,743
3801.424328078782,96.07774946494028,744
10219.038022630033,96.908145330986,745
11317.548474850517,96.92510277535766,746
9713.145051212705,96.93302824054845,747
7458.307807181184,96.94482249757274,748
4712.031676629973,96.9875537247397,749
10594.84422996862,96.99556124298833,750
10609.298314866259,97.01248957472853,751
11332.002559748156,97.03102868790738,752
9496.333777748136,97.03489741417579,753
9178.343910000101,97.04941097139381,754
11115.191286283587,97.06090514939278,755
7443.853722283546,97.09302744679152,756
11332.002559748156,97.914984116517,757
2529.464857086642,97.9226747801993,758
15552.595349858437,97.96005764277652,759
15552.595349858437,97.96372645916418,760
15552.595349858437,97.96864455658942,761
10594.84422996862,97.97018866110594,762
5304.649157433129,97.98939462020061,763
5116.746053763835,97.9950096801389,764
15538.141264960801,98.03309109415859,765
10204.583937732395,98.033518452337,766
3974.8733468504374,98.05455378643236,767
10869.47184302374,98.0637708239723,768
10219.038022630033,98.0912553748116,769
4697.577591732334,98.95958238644525,770
